ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B07RC8HPHL,R2Z5G32RIT072Y,FELIPE GALVAN,/gp/profile/amzn1.account.AEFVQ52MRDFLG3T5CJJJ264J2ZHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 6, 2019",5,do this camera really needs introduction??? is a great camera!!! keep up olympus!!!,3,0,Verified Purchase,"seriously??? this camera delivers!!! for the price, please!!!!???? I own professional equipment... sony alpha 7iii, Nikon D750, lots of lenses on these two cameras plus more cameras with even more lenses and... this small camera... great!!! really!!! don't expect same results of what a professional camera can do in the hands of a professional... but this camera on the hands of a professional... can do more than a beginner with the more expensive equipment...would that suffice?
"
B07RC8HPHL,R332FYWQN6KYZT,Charlie Morris,/gp/profile/amzn1.account.AHPSCD25262NUZEL452ONVOAZNOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 23, 2019",5,Great quality pictures,4,0,Verified Purchase,"I’ve owned the camera for a few weeks now and I’ve been very happy with the results, thus far.  The lens protector (TOUGH LENS BARRIER LB-T01) is an additional purchase and Amazon shows a delivery one to three months out, so I purchased the part directly from Olympus and had the protector within a few days.I did not find the manual easy to use, but I won’t ding the camera for a poorly written manual.  It took me some time to finally figure out how to use the WiFi , but once I understood the process it has been easy.I’m using IPhone X and a Mac for data transfer.  I’m currently using a “wired” connector to my Mac but there seems to be an app available for $4.99 to allow for WiFi transfer.  The WiFi transfer to my phone has been flawless.
"
B07RC8HPHL,R33LP02GBYKRYW,Mike Jacobson,/gp/profile/amzn1.account.AGPLLPZITSB7OER7KJSEGK6POFUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 17, 2019",3,Aperture,9,0,Verified Purchase,"The aperture choices are limited to 2.0  2.8 and 8.0. Not very many choices but it is still more than most compact cameras. All in all it is a good camera
"
B07RC8HPHL,R39G10P27IXHOM,AustinTX,/gp/profile/amzn1.account.AHTIIO247J3YW5HKX6EBSQLJ4EWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 9, 2019",3,Where is the manual?????,33,2,,"Beautiful camera. The options seem amazing but how would I know since it doesn’t come with a manual? How absurd is that? I’m supposed to download and print 100 pages from the internet if I want a manual when this camera costs 450 before tax? And that doesn’t include the extra 50.00 I had to pay just to have a cover for the lens.  No standard battery charger either (that’s another 50-60).  VERY CHEAP, OLYMPUS!!
"
B07RC8HPHL,RD0FHGDEM58JW,FairweatherNine,/gp/profile/amzn1.account.AHLDZRT2DXXO7BXH52YQAWP6NAUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 9, 2019",1,DOA I so wanted this to work,4,3,Verified Purchase,"I have been going over and over cameras like this and finally pushed the button.  When it arrived I found that it is probably the only device in the world that lets you put the battery in the wrong way.  So after charging it wrong I found out this was possible and changed it around.  It seemed to charge up but now I get nothing on the screen.  Then only thing that works is the info button that shows GPS info.  I am returning it  with the hope that I can buy another that works correctly.  Shame this will probably take a few weeks as they do not RMA rather a refund will be granted and I have to pay shipping to the return office.  My fault I did not pay attention and get from Amazon directly.  Lets see what happens I will update.  This camera has everything I want if it only worked.  One bad apple.
"
B07RC8HPHL,RI6TEDB9NWXBH,irina calin,/gp/profile/amzn1.account.AGVJQQY4AZ4IIX7PUA75O5TMZZAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 11, 2019",2,"Nice camera, but wifi transfer is terrible",15,2,Verified Purchase,"This is a pretty decent camera; the microscope mode is especially cool.  But wifi transfer is basically unusable--transferring about 20 photos kept timing out, draining both my phone and the camera battery.  You also can't choose where the photos are transferred to, so it's not clear if you can store them on your SD card rather than the phone's more limited internal memory.
"
B07RC8HPHL,RRK7CCZMTKE0K,John S,/gp/profile/amzn1.account.AGPUPMJZOWSJAAZ2HHDL4LAHDWCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 14, 2019",5,Great step up from Nikon AW130,22,1,Verified Purchase,"I love the point and shoot waterproof camera’s to bring to the beach for sand and water photos of family.  Places I would never bring the iPhone or DSLR.Based on Consumer Reports, I hope for a longer life than all my past choices over the years (Canon D10, a Sony model, and the Nikon AW130).  The Nikon died much faster than I hoped (saltwater breach on vacation).  But they all seem to last 2-4 years with relatively tough living (salt, water and sand exposure.)Right out of the gate, things I like.Even only at 12MP, takes great photos.  Never the intent to be as good or better than the DSLR or even iPhone.Better low light sensitivity than the Nikon.Ability to hard code two favorite modes - much better than having to reset on every on and off.I love the kid activity mode to take a continuous set of photos.Very easy to use and setup modes.  The Nikon would occasionally get stuck in weird modes.  The physical wheel makes it more clear what is going on.I like the physical switch to enable and disable GPS.  Always a hassle to do so with the Nikon.Time will tell on how tough it is, but we will see!
"
ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B07RCM7D36,R10DTXK469XXOZ,Emily AC,/gp/profile/amzn1.account.AGCKBJXMK3KDZY3EAD7GBHHWJSEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 8, 2019",5,"If you are hard on cameras, buy this today.",9,0,Verified Purchase,"Wow!  I have several point-and-shoots as well as a Canon 50D and I kept running into the same situation:  I needed a pocket-sized camera that could handle sand, water, and everyday situations.  I have 2 small kids and those are the environments I'm in.I just put the Olympus T-6 through 3 times in the ocean, 3 times in the pool, and in the actual sand while building a sandcastle IN ONE DAY...I'm so so so impressed.  It's true, the lack of a manual is pretty dumb but the quick-start guide gave you what you need.  I would not have been able to figure out how to even open the battery compartment without that guide though so take your time!  Lastly, I had read another review that lamented the lack of a wall charger,which I assumed meant one of the cartridge case ones that plug in the wall.  This camera comes with a usb cord that plugs into the wall.  It's perfectly fine!  It was a TERRIFIC buy for me and I am so so so so excited to keep using it.
"
B07RCM7D36,R1MPVMZYKF0FLA,L. Brehmer,/gp/profile/amzn1.account.AE23VKJO67QMZJFTUNHFCUMX2LVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 21, 2019",3,Good overall camera with some minor drawbacks and some great special features,20,2,Verified Purchase,"Overall a good camera. I was initially unhappy with it over the lack of a lens cover which costs $50 and isn't available. We finally bought another adapter and 2 lens covers for about $17 - Filter Adapter JJC Conversion Lens Ring Adapter Ring Mount 40.5mm Filter and 2 Pack JJC 40.5mm Front Lens Cap Cover with Deluxe Cap Keeper - they're not as good due to having to deal with a hanging lens cap, but work alright. Sooner or later the lens will be scratched without a cover.The default settings make very low quality photos, but once you figure out how to set them to the highest quality, the photos are quite good. The manual that you have to download is not very clear about the different options.It would be better if it came with an extra battery and external charger, as well as a case.I'm very pleased with the Microscopic functions. The automatically stacking microscopic functions appear to me to be better than a dedicated macro lens on a DSL. Sometimes you get extra antennae or legs, but I'm amazed at how easy it makes taking good photos of very small objects, even tiny insects that aren't still.It seems to get the focus and exposure right on almost every photo, and is very fast. It is very worthwhile reading the manual, because there are many ""hi-tech"" functions that are very useful and can save you lots of time.The lack of a larger zoom is frustrating, but not as bad as I expected. Battery life is excellent, and the GPS works well, even if a little slow to hook up at first.  I would have given it 4-5 stars if the lens cover was not such an issue, and for $450 there should be a case and extra battery with a charger.
"
B07RCM7D36,R1UK3BU5IXKODX,Aaron Smith,/gp/profile/amzn1.account.AGEAKVXHFOJKTGGERKR3Y2SWD3WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 4, 2019",4,Likely the best rugged compact camera on the market,48,1,Verified Purchase,"Strengths:Takes good high quality images for a 12 MP compact.  Pictures are bright and performance in lowlight is very good.  Macro is exceptional and underwater photos are very strong (easily the best among other compact UW cameras).  Dynamic range is very good and shadows are often properly exposed (unlike most other UW cameras that consistently underexpose shadows).  Despite this camera having only 12 MP, it frequently provides cleaner and more detailed images than its 16 and 20 MP competitors.  The custom settings are awesome...everything from the ability to shoot raw, the ability to set and stick 1 second shake reduction timers, to the custom saturation/gradation/contrast/sharpness/nr settings, and much more.  White balance tends to be good especially in indoor/macro/uw settings.  Reds perform well with this camera.  Scenes modes (like beach mode) tend to work well.Weaknesses:Video stabilization is a bit below average but decent and low light videos are brighter than the competition.  This cameras is a low floor, high ceiling camera...you will need to learn how to use it to gets best benefits.  At times the produced jpgs are too saturated or undersaturated.  I find a good work around is program mode > i-enhance (low) with NR (low) which works well in most cases.  If you edit raw, you don't have to worry about that.  Blues and greens are a bit weak in distant landscape shots.Minor Quips:A wrist strap is included...good for divers, but for paddlers, skiers, and hikers a neck strap would have been preferred.  4x zoom is a bit below average compared to other UW compacts...but zoom quality isn't bad and you can always purchased a telephoto addon to double the range.  There is no 4k 60p (just 4k 30p or 1080 60p), but few competitors for this class of camera off this.  The battery door and tripod mount are located next to each other...so if you need to switch batteries, you'll also need to remove your quick release mount which is a bit annoying.TG-5 vs TG-6:On paper, the TG-6 hasn't improved much, but there are subtle but important improvements.  New internal filters have been added to reduce chromatic aberration and the purple orb issues.  White balance appears slightly improved in the TG-6 and images are much less like to be overexposed (an issues with the TG-5).  The LCD on the TG-6 is much approved which is very handy when doing things like exposure compensation.  Minimum shutter speed controls, super-macro video, and the ability to use microscope focus in aperture priority are significant changes as well.Purple Orb:All TG cameras (and many non-Olympus cameras) occasionally show a small purple orb in the middle of the image.  This is likely light reflecting off of the sensor onto an internal lens element.  No reviewer brings it up, but it does exist.  Honestly I wouldn't panic if you see this.  I've shot 1000's of TG-6 outdoor images and maybe only 1-2 show this.  It is more apt to show indoors and in macro situations.  But...it only appears in select contexts.  Usually if you have max zoom, have a dark subject at the very center, are using a high iso, and there is a strong off-axis light source (or flat surface nearby like a wall that reflects a lot of light).  The new LCD screen makes it easy to see the orb and react accordingly...use the flash (the flash cures this in my experience), zoom out, or recompose the camera so the very center isn't on something very dark.  While many TG-5 users complained of this, I believe this has been significantly reduced in the TG-6, but it will occasionally happen...it's normal!Accessories:The FD-1 is highly recommended for macro and acts as a lens hood to protect the lens.  Screen protectors are recommended too (a two pack for $7 is available if you search Amazon ""screen protectors olympus tough"".  An external charger and backup batteries are recommend.  Li92 are better quality...but Li90 are a significantly better value.  Search Amazon ""bm Batteries and Charger for Olympus Tough"" for a nice charger/battery pack combo.
"
B07RCM7D36,R2Z5G32RIT072Y,FELIPE GALVAN,/gp/profile/amzn1.account.AEFVQ52MRDFLG3T5CJJJ264J2ZHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 6, 2019",5,do this camera really needs introduction??? is a great camera!!! keep up olympus!!!,3,0,Verified Purchase,"seriously??? this camera delivers!!! for the price, please!!!!???? I own professional equipment... sony alpha 7iii, Nikon D750, lots of lenses on these two cameras plus more cameras with even more lenses and... this small camera... great!!! really!!! don't expect same results of what a professional camera can do in the hands of a professional... but this camera on the hands of a professional... can do more than a beginner with the more expensive equipment...would that suffice?
"
B07RCM7D36,R332FYWQN6KYZT,Charlie Morris,/gp/profile/amzn1.account.AHPSCD25262NUZEL452ONVOAZNOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 23, 2019",5,Great quality pictures,4,0,Verified Purchase,"I’ve owned the camera for a few weeks now and I’ve been very happy with the results, thus far.  The lens protector (TOUGH LENS BARRIER LB-T01) is an additional purchase and Amazon shows a delivery one to three months out, so I purchased the part directly from Olympus and had the protector within a few days.I did not find the manual easy to use, but I won’t ding the camera for a poorly written manual.  It took me some time to finally figure out how to use the WiFi , but once I understood the process it has been easy.I’m using IPhone X and a Mac for data transfer.  I’m currently using a “wired” connector to my Mac but there seems to be an app available for $4.99 to allow for WiFi transfer.  The WiFi transfer to my phone has been flawless.
"
B07RCM7D36,R33LP02GBYKRYW,Mike Jacobson,/gp/profile/amzn1.account.AGPLLPZITSB7OER7KJSEGK6POFUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 17, 2019",3,Aperture,9,0,Verified Purchase,"The aperture choices are limited to 2.0  2.8 and 8.0. Not very many choices but it is still more than most compact cameras. All in all it is a good camera
"
B07RCM7D36,R39G10P27IXHOM,AustinTX,/gp/profile/amzn1.account.AHTIIO247J3YW5HKX6EBSQLJ4EWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 9, 2019",3,Where is the manual?????,33,2,,"Beautiful camera. The options seem amazing but how would I know since it doesn’t come with a manual? How absurd is that? I’m supposed to download and print 100 pages from the internet if I want a manual when this camera costs 450 before tax? And that doesn’t include the extra 50.00 I had to pay just to have a cover for the lens.  No standard battery charger either (that’s another 50-60).  VERY CHEAP, OLYMPUS!!
"
B07RCM7D36,RD0FHGDEM58JW,FairweatherNine,/gp/profile/amzn1.account.AHLDZRT2DXXO7BXH52YQAWP6NAUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 9, 2019",1,DOA I so wanted this to work,4,3,Verified Purchase,"I have been going over and over cameras like this and finally pushed the button.  When it arrived I found that it is probably the only device in the world that lets you put the battery in the wrong way.  So after charging it wrong I found out this was possible and changed it around.  It seemed to charge up but now I get nothing on the screen.  Then only thing that works is the info button that shows GPS info.  I am returning it  with the hope that I can buy another that works correctly.  Shame this will probably take a few weeks as they do not RMA rather a refund will be granted and I have to pay shipping to the return office.  My fault I did not pay attention and get from Amazon directly.  Lets see what happens I will update.  This camera has everything I want if it only worked.  One bad apple.
"
B07RCM7D36,RI6TEDB9NWXBH,irina calin,/gp/profile/amzn1.account.AGVJQQY4AZ4IIX7PUA75O5TMZZAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 11, 2019",2,"Nice camera, but wifi transfer is terrible",15,2,Verified Purchase,"This is a pretty decent camera; the microscope mode is especially cool.  But wifi transfer is basically unusable--transferring about 20 photos kept timing out, draining both my phone and the camera battery.  You also can't choose where the photos are transferred to, so it's not clear if you can store them on your SD card rather than the phone's more limited internal memory.
"
B07RCM7D36,RRK7CCZMTKE0K,John S,/gp/profile/amzn1.account.AGPUPMJZOWSJAAZ2HHDL4LAHDWCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 14, 2019",5,Great step up from Nikon AW130,22,1,Verified Purchase,"I love the point and shoot waterproof camera’s to bring to the beach for sand and water photos of family.  Places I would never bring the iPhone or DSLR.Based on Consumer Reports, I hope for a longer life than all my past choices over the years (Canon D10, a Sony model, and the Nikon AW130).  The Nikon died much faster than I hoped (saltwater breach on vacation).  But they all seem to last 2-4 years with relatively tough living (salt, water and sand exposure.)Right out of the gate, things I like.Even only at 12MP, takes great photos.  Never the intent to be as good or better than the DSLR or even iPhone.Better low light sensitivity than the Nikon.Ability to hard code two favorite modes - much better than having to reset on every on and off.I love the kid activity mode to take a continuous set of photos.Very easy to use and setup modes.  The Nikon would occasionally get stuck in weird modes.  The physical wheel makes it more clear what is going on.I like the physical switch to enable and disable GPS.  Always a hassle to do so with the Nikon.Time will tell on how tough it is, but we will see!
"
ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B07SH6BTGD,R1NJQF54YXEEL9,Lauren,/gp/profile/amzn1.account.AFMCMM7UXFF7L64ANYDJKSUHQGJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"June 27, 2019",5,Easy to use- great for kids,3,0,Verified Purchase,"This is easy to use and is great for my son.  Great to take to camp.  It does need an SD card as it doesn't have internal memory.
"
B07SH6BTGD,R25H0GX26GUYTS,Viktoriia Gavryliuk,/gp/profile/amzn1.account.AG55L6GNQ2CDY5DPIAD5RGC3O7MA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 20, 2019",5,Nice little camera for the price and what it is.,,0,Verified Purchase,"For what it is it is a very nice little camera. The fact that it is virtually waterproof is a nice feature. This was bought for my seven-year-old  nephew but I have to admit that I used it in the surf to take some family pictures. It seems to be of high quality and I don't think it can be beaten for the price
"
B07SH6BTGD,R2DOBEOZ4K4INA,Hanna,/gp/profile/amzn1.account.AEUUD7HIGSOV5RZR3PT6AUS2SA7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 27, 2019",5,Cool,,0,Verified Purchase,"It’s a nice compact camera. My niece loves it. It has a bright color that all the kids loved. I was surprised that it gives a good image. It also zooms and corrects the light. It came in a neat packaging.
"
B07SH6BTGD,R2VUHGDBW8MVOV,JrzyGrlnAZ,/gp/profile/amzn1.account.AHGQBUTY2FG2RXCFVAPJ65B3CQCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 14, 2019",5,Perfect gift for kids,2,0,Verified Purchase,"I bought this for my son as a gift. He loves it! It does need an SD card, it doesn’t have internal memory. The zoom works well and it it a great size for kids, yet sturdy enough for an 8 yr old boy.
"
B07SH6BTGD,R30F0OZPBEM6RR,roseanne walker,/gp/profile/amzn1.account.AFAMBT4MSHOFG32PLAD2LEDRCUTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"September 5, 2019",1,This is a terrible camera,,0,Verified Purchase,"This is a piece of junk. My best advice to buy it.  The pictures come out awful. Your better off getting your kid a phone and letting them use that camera.
"
B07SH6BTGD,R338LHNA2SJI4I,Mary,/gp/profile/amzn1.account.AHKN7U3TRIGEMRU36S2SDKEQNRLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 2, 2019",5,Used for important events,One,0,Verified Purchase,"Nice camera. It is good to have one besides my phone. My phone doesn't take quality pictures do I'm grateful that this can be used for important events.
"
B07SH6BTGD,R3FKMRV8KY1GJW,Nettie,/gp/profile/amzn1.account.AEQKDZTRU2WPLK3GPK7FOFSTEGWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 13, 2019",5,as expected,,0,Verified Purchase,"Bought for my classroom, works like i thought it would. good little camera.
"
B07SH6BTGD,R3KZ6N4XSQQCI1,BrittneyB,/gp/profile/amzn1.account.AEPZ2ADTXCZPYM3E3RET7TCLTO5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 23, 2019",5,Good for any age,,0,Verified Purchase,"Got this for my 8 and 9 year old sons because they like to think they are making YouTube videos. It’s pretty simple to use. They don’t have any issues, and it has a clear picture. Has a big screen so it’s easy for them to look back and watch their videos. I love that it’s rechargeable since they aren’t the best at turning it off.
"
B07SH6BTGD,RCANORJJGGTDT,Omega Horseman,/gp/profile/amzn1.account.AGCLO2RL4NRXWCHHALQP5TUBIRMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 25, 2019",5,Smaller and compact,,0,Verified Purchase,"The digital camera is very compact, it is smaller than it appears in pictures. It fit in my pocket pretty easily. The picture quality is like a cell phone from 2013, but this is marketed as a kids camera so keep that in mind. It charges pretty quick and is ready to go and take videos and pictures afterward. Im pretty happy with this camera i know my cousin will Love it when he gets it in his birthday, he is big into photography and video and this camera will be perfect for him.
"
B07SH6BTGD,RSVN0XEX54Y4K,reiny,/gp/profile/amzn1.account.AGETGW3RIMFESI562MMDZNUF2WCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 23, 2019",5,Wow I'm really impressed with this camera,,0,Verified Purchase,"The quality of the product is really good the pictures and videos are so good I bought this for my daughter but I'm going to keep it for myself
"
ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B07SRG92ZJ,R1FRPUM8UFWRVP,Joonbi,/gp/profile/amzn1.account.AGXKX2NFFEIPGNUF4J6QDKKZVJKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 31, 2019",1,Will not focus close up.,,0,Verified Purchase,"Poor quality pictures, no matter the settings.
"
B07SRG92ZJ,R1Q34NMZMF5W56,Shm6977,/gp/profile/amzn1.account.AF33ILPS7CXQWHYAIWYZQUC44VFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"September 1, 2019",3,You get what u pay for!,,0,Verified Purchase,"Usb connect is nice but the picture quality is not good. Blurry not very clear pictures.  You get what u pay for, cheap camera price =cheap quality pictures!
"
B07SRG92ZJ,R1TFGQ2P7PMBZL,Teresa ,/gp/profile/amzn1.account.AG6W46KHJGFDBYKZS2GQ4UJKFKDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 25, 2019",5,easy to use,,0,Verified Purchase,"I bought this as a 3rd birthday gift. Very easy for the child to use, some lovely little games on it and easy for him to grasp the concept of taking pics. Worryingly though this is a rechargeable camera but the batteries that came within were not.Has been dropped several times and still going strong.
"
B07SRG92ZJ,R1ZC3TNKTIXMWY,Mary K.,/gp/profile/amzn1.account.AFYJZUOV47J46FYXMQBY2AD2SRXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 26, 2019",5,I've been shooting video on it and taking photos.,One,0,Verified Purchase,"I think it's a good quality. Obviously there are better cameras but this is just perfect for what I need right now. The only thing I don't like about it is the way it keeps changing focus when I record video but other than that it's great.
"
B07SRG92ZJ,R2GIURR2SUNNIG,Robert A Cobillas.,/gp/profile/amzn1.account.AHZMYO22JTX3UWXJASRXLQTWGBKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 6, 2019",5,Ok for taking our holiday snaps,One,0,Verified Purchase,"Ok for taking our holiday snaps and a much clearer and better picture than our mobile phone cameras. Small enough to fit into a small handbag and appears to be good quality. So far it is working OK but only used it a couple of times
"
B07SRG92ZJ,R2Q13BFFJ88075,Natasha ,/gp/profile/amzn1.account.AEZOCYQ7PR5GHTBQ7PO3GF2W633A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 24, 2019",5,Excellent present for grandson.,,0,Verified Purchase,"Bought for 7 year old grandson who had already used one at a friend's house. Great success to the point where it was hard to get him off it. Great introduction to photography, navigating menus, manipulation of imagesl. Tough enough for him to have it on his own and just experiment.
"
B07SRG92ZJ,R2VTHQRDZ8RAQ7,Stephanie Reno ,/gp/profile/amzn1.account.AFD2VKEKBBTCVRPTNVLPINB45D4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 22, 2019",5,Give it to a four year old and they'll show you how it works in about ten minutes,,0,Verified Purchase,"When will my four year old granddaughter put this down?She was showing me how to use virtually every function before I'd found my reading glasses for the manual.It really is super easy (according to her), but I can't get it off her to have a go.
"
B07SRG92ZJ,R37SKT1HK175AP,Ann T. Ogletree,/gp/profile/amzn1.account.AF74CQI5R2262CWBAQPWWIFOGNKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"June 27, 2019",5,got beautiful clear pictures,8,0,Verified Purchase,"The other half loves this because its easy to work, and that is all he needed ..but ... he got more?He got beautiful clear pictures too, that I'm able to enlarge (quite extensively) for him in Adobe PS without hardly any pixel blur.A nice little camera that does what it was meant for: point and shoot and you get a Brucey bonus with wonderful clear pictures to boot!
"
B07SRG92ZJ,R3PSGA3F5XI427,Ashley Hulbert,/gp/profile/amzn1.account.AEDQC24MC4QLFUNF6W76ADND6IKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 27, 2019",5,What a pleasant surprise,,0,Verified Purchase,"What a pleasant surprise when it arrived earlier than expected. As yet, we have not had an opportunity to use the camera, but we are sure it will be fine. The one thing with this camera, the owner is required to remove the memory card to transfer pictures, also have to recharge the battery but placing the battery into a pludgin. Their previous model all you had to do was plug the camera into a USB port on our laptop and both functions were accomplished at the same time. Just different I guess.
"
B07SRG92ZJ,RWTRH3GALEY8Q,Kelsey,/gp/profile/amzn1.account.AEXPNC6ZPKAXVN2JVCXFKUQEFOGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"June 27, 2019",5,Great little camera,4,0,Verified Purchase,"Great little camera and quite simple to use. You need to buy a suitable SD card when you buy this camera. Really compact which makes it easy to carry around. Was easy to download the software on my PC to enable photos to be downloaded. For such a small camera I am very impressed with the photo quality and the zoom feature is very smooth
"
ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B07TBC6PKX,R1JMFMA8XG23LF,CelticVOLSGirl,/gp/profile/amzn1.account.AE25ZDWYKXXWXRIBQZXJISXXAS3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 7, 2019",5,Great compact point and shoot,,0,Verified Purchase,"Wanted something small enough to slip into my pocket, but still get great shots. This is perfect for that. Very simple and easy to use. And the rechargeable battery is a huge plus.
"
B07TBC6PKX,R23V75AG6GT2ZX,Candace,/gp/profile/amzn1.account.AHDQ6MMLSMPIF3ZQSWSMLWFPZEYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 16, 2019",5,Really good camera,,0,Verified Purchase,"This takes awesome pictures! They are so clear, the zoom is great and the quality is really nice. It was super easy to insert the disk and get it going. You can switch functions quickly or allow camera to do it. I am no expert picture taker but I am so glad that we have this so I can get nice pics. Also I have loaded some onto my computer and it was a pretty simple task and downloaded easily.
"
B07TBC6PKX,R2T5UDVKLWGETX,Erin Nelson,/gp/profile/amzn1.account.AG74GKSCLFLQWKN2APLLJN36YQCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 19, 2019",5,Perfect camera for a kid,,0,Verified Purchase,"My nephew is loving this camera. The picture quality is really great and its super easy to use.
"
B07TBC6PKX,R2YM71YTZM5DQK,Sarah Kupfer,/gp/profile/amzn1.account.AGUPHRS2KQH7N25ZWN45N4I5CEYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 20, 2019",5,Very small and slender. Great size!,,0,Verified Purchase,"This camera is so small and skinny. It's perfect to leave in my diaper bag or the car for trips. The picture quality is really good and it's a great price. It comes with a battery pack and cord to plug it in.
"
B07TBC6PKX,R32O36NDFMOGHD,Boymom121517,/gp/profile/amzn1.account.AFPNMKDNI3AKEYNGXBSKTHRLLNHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 18, 2019",4,Picture perfect,,0,Verified Purchase,"I am pretty impressed with this little camera. I did a test shot of our dog, Max, and printed it on my personal photo printer. The quality turned out great. It was easy to to figure out and charge. My kids are dying to use it. We did test out the video but on playback couldn’t hear the audio.
"
B07TBC6PKX,R3LX5PDI9JWLJO,Misty Lewin,/gp/profile/amzn1.account.AG5STSAYG3BSBYZDXL7C4LWTJPEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 14, 2019",5,great!,,0,Verified Purchase,"gave it to my daughter and she absolutely loves this! been pretty sturdy and pictures come out actually pretty dang good!
"
B07TBC6PKX,R3RX3E07HAGKK,SUBHADEEP BERA,/gp/profile/amzn1.account.AG7J3R6GQOLMIYAHFNO3ABIM7BLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 14, 2019",5,"Small and portable, easy to use.",,0,Verified Purchase,"The camera has a nice and sleek design. It's very small and thus portable. The material is really good. The picture quality is very nice. It has a user friendly design. It's really easy to use. It's really good camera at such low price.
"
B07TBC6PKX,RBZLF1DFYX2X4,Beverly Joline,/gp/profile/amzn1.account.AEH5GVMBBU255GO447FGG5BB6WHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 15, 2019",5,easy to use,,0,Verified Purchase,"This was a gift to my granddaughter who loves to take pictures.  Her sister is now in high school and plans to take photography in college.  The younger was so jealous so this camera was an attempt to calm her down.  Well,, guess what, it worked.  She has been taking pictures all over the place.  The photos are clear and crisp.  The camera is very easy to use and well made.  I think we may have another photographer in the family.
"
B07TBC6PKX,RSJEVAFKLUHM6,Suzanne,/gp/profile/amzn1.account.AGLI5PWHJPW65CJUDMD5GNWLYWKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 21, 2019",5,Takes great pictures,,0,Verified Purchase,"This camera takes great pictures and fits in my purse. I love the battery life on it. The pictures I took on vacation came out really good with this camera.
"
B07TBC6PKX,RUS10N0IUEYA,Katie,/gp/profile/amzn1.account.AEJTCBJGEHGZIZLHZQ67PTN3YTCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 12, 2019",5,Perfect camera,,0,Verified Purchase,"Very clear picture and works like a charm. Easy to install and the software to the computer was easy to understand too. Great battery life and durable. Small which makes it easy to carry around
"
